date,value
2018-12-20,0.87329
2018-12-21,0.87612
2018-12-24,0.87658
2018-12-27,0.87897
2018-12-28,0.87306
2018-12-31,0.87336
2019-01-02,0.87742
2019-01-03,0.88121
2019-01-04,0.87696
2019-01-07,0.87374
2019-01-08,0.87413
2019-01-09,0.87298
2019-01-10,0.86693
2019-01-11,0.86708
2019-01-14,0.87207
2019-01-15,0.87535
2019-01-16,0.87804
2019-01-17,0.8775
2019-01-18,0.87704
2019-01-21,0.88013
2019-01-22,0.88075
2019-01-23,0.87974
2019-01-24,0.88176
2019-01-25,0.88137
2019-01-28,0.87581
2019-01-29,0.8755
2019-01-30,0.87497
2019-01-31,0.87047
2019-02-01,0.87176
2019-02-04,0.87374
2019-02-05,0.87543
2019-02-06,0.87765
2019-02-07,0.88145
2019-02-08,0.88137
2019-02-11,0.88425
2019-02-12,0.88527
2019-02-13,0.88456
2019-02-14,0.88747
2019-02-15,0.8881
2019-02-18,0.88277
2019-02-19,0.88543
2019-02-20,0.88168
2019-02-21,0.88075
2019-02-22,0.883
2019-02-25,0.88067
2019-02-26,0.8802
2019-02-27,0.87827
2019-02-28,0.87596
2019-03-01,0.8785
2019-03-04,0.88207
2019-03-05,0.88269
2019-03-06,0.88456
2019-03-07,0.88723
2019-03-08,0.89111
2019-03-11,0.88936
2019-03-12,0.88692
2019-03-13,0.88472
2019-03-14,0.88535
2019-03-15,0.88433
2019-03-18,0.88113
2019-03-19,0.88044
2019-03-20,0.88075
2019-03-21,0.87819
2019-03-22,0.8848
2019-03-25,0.883
2019-03-26,0.88566
2019-03-27,0.88802
2019-03-28,0.89142
2019-03-29,0.89008
2019-04-01,0.89
2019-04-02,0.89286
2019-04-03,0.88944
2019-04-04,0.89135
2019-04-05,0.89023
2019-04-08,0.88921
2019-04-09,0.88676
2019-04-10,0.8866
2019-04-11,0.88778
2019-04-12,0.88331
2019-04-15,0.88394
2019-04-16,0.88456
2019-04-17,0.88488
2019-04-18,0.88889
2019-04-23,0.88928
2019-04-24,0.89214
2019-04-25,0.89904
2019-04-26,0.89823
2019-04-29,0.89686
2019-04-30,0.89142
2019-05-02,0.8919
2019-05-03,0.89646
2019-05-06,0.89294
2019-05-07,0.89405
2019-05-08,0.8927
2019-05-09,0.89342
2019-05-10,0.89047
2019-05-13,0.88928
2019-05-14,0.89079
2019-05-15,0.89421
2019-05-16,0.89262
2019-05-17,0.89509
2019-05-20,0.8955
2019-05-21,0.89598
2019-05-22,0.89518
2019-05-23,0.89775
2019-05-24,0.89389
2019-05-27,0.89302
2019-05-28,0.8935
2019-05-29,0.89638
2019-05-30,0.89815
2019-05-31,0.89678
2019-06-03,0.89405
